Дата	Отдел.Код	Товар.Код	Час	Количество	Сумма
28.11.2004 0:00	2	31050	14	1	44.37
28.11.2004 0:00	2	33513	11	1	6.97
28.11.2004 0:00	2	75406	19	1	170.89
28.11.2004 0:00	2	83149	21	1	87.63
28.11.2004 0:00	2	85237	14	1	40.86
28.11.2004 0:00	3	21269	9	1	200.93
28.11.2004 0:00	3	32427	17	1	65.31
28.11.2004 0:00	3	33546	16	1	6.18
28.11.2004 0:00	3	36259	13	1	75.1
28.11.2004 0:00	3	36259	14	1	75.1
28.11.2004 0:00	3	36259	15	1	75.1
28.11.2004 0:00	3	65840	10	1	68.19
28.11.2004 0:00	3	73817	16	2	8.16
28.11.2004 0:00	3	74841	19	1	15.2
28.11.2004 0:00	3	82545	18	1	142.76
29.11.2004 0:00	1	828	10	1	42.05
29.11.2004 0:00	1	1138	13	1	101.83
29.11.2004 0:00	1	11827	17	1	11.75
29.11.2004 0:00	1	11829	11	2	4.1
29.11.2004 0:00	1	20011	13	1	119.58
29.11.2004 0:00	1	20529	16	1	131.54
29.11.2004 0:00	1	20529	19	1	140.94
29.11.2004 0:00	1	20539	11	1	139.11
29.11.2004 0:00	1	21269	11	1	186.04
29.11.2004 0:00	1	21269	15	1	186.04
29.11.2004 0:00	1	25445	15	1	154.36
29.11.2004 0:00	1	31048	15	1	37.94
29.11.2004 0:00	1	31636	20	1	52.58
29.11.2004 0:00	1	33449	15	1	4.86
29.11.2004 0:00	1	33514	16	2	15.96
29.11.2004 0:00	1	45452	20	1	50.15
29.11.2004 0:00	1	45816	12	1	139.84
29.11.2004 0:00	1	45816	17	1	139.84
29.11.2004 0:00	1	70280	17	1	176.21
29.11.2004 0:00	1	78983	19	1	127.25
29.11.2004 0:00	1	82154	12	1	25.06
29.11.2004 0:00	1	82154	19	1	25.06
29.11.2004 0:00	1	84713	10	1	80.16
29.11.2004 0:00	1	84955	18	10	56.6
29.11.2004 0:00	2	11846	17	2	4.0
29.11.2004 0:00	2	33068	20	1	65.66
29.11.2004 0:00	2	83149	18	1	83.37
29.11.2004 0:00	3	33448	20	1	4.86
29.11.2004 0:00	3	36259	14	2	150.2
29.11.2004 0:00	3	41527	14	1	231.51
29.11.2004 0:00	3	57922	18	1	163.16
29.11.2004 0:00	3	65840	11	1	68.19
29.11.2004 0:00	3	66005	19	1	273.61
29.11.2004 0:00	3	66647	12	1	137.06
29.11.2004 0:00	3	78983	13	1	121.41
29.11.2004 0:00	3	82545	17	1	142.76
29.11.2004 0:00	3	83142	9	1	116.94
29.11.2004 0:00	3	83563	12	1	43.51
30.11.2004 0:00	1	828	18	4	173.8
30.11.2004 0:00	1	1148	13	1	469.26
30.11.2004 0:00	1	1151	17	1	220.5
30.11.2004 0:00	1	7537	15	1	32.3
30.11.2004 0:00	1	11829	14	2	4.1
30.11.2004 0:00	1	24061	17	1	146.3
30.11.2004 0:00	1	31048	15	1	37.94
30.11.2004 0:00	1	31048	19	1	37.94
30.11.2004 0:00	1	31048	20	1	37.94
30.11.2004 0:00	1	31050	11	1	42.66
30.11.2004 0:00	1	31054	20	1	34.1
30.11.2004 0:00	1	31636	15	1	52.58
30.11.2004 0:00	1	33338	14	1	53.9
30.11.2004 0:00	1	33530	15	3	15.9
30.11.2004 0:00	1	36259	17	1	75.1
30.11.2004 0:00	1	43699	13	1	6.54
30.11.2004 0:00	1	43699	15	1	6.54
30.11.2004 0:00	1	43699	18	1	6.54
30.11.2004 0:00	1	43711	16	2	15.68
30.11.2004 0:00	1	75406	10	1	174.08
30.11.2004 0:00	1	79036	15	2	9.46
30.11.2004 0:00	1	79107	16	1	22.28
30.11.2004 0:00	1	82154	18	1	25.06
30.11.2004 0:00	1	82545	16	1	142.76
30.11.2004 0:00	1	82545	20	1	142.76
30.11.2004 0:00	1	83149	16	1	84.26
30.11.2004 0:00	1	85033	15	1	32.74
30.11.2004 0:00	2	11846	13	3	6.0
30.11.2004 0:00	2	14185	11	1	9.15
30.11.2004 0:00	2	28092	17	1	74.59
30.11.2004 0:00	2	32273	10	1	76.78
30.11.2004 0:00	2	33338	11	1	51.81
30.11.2004 0:00	2	33338	12	1	51.81
30.11.2004 0:00	2	38453	11	1	120.17
30.11.2004 0:00	2	43699	13	1	6.8
30.11.2004 0:00	2	69350	11	1	267.62
30.11.2004 0:00	2	83215	13	1	260.35
30.11.2004 0:00	3	21269	17	1	200.93
30.11.2004 0:00	3	24910	10	1	29.55
30.11.2004 0:00	3	28092	15	2	132.82
30.11.2004 0:00	3	31050	20	1	42.23
30.11.2004 0:00	3	32427	17	1	64.76
30.11.2004 0:00	3	33036	10	1	235.66
30.11.2004 0:00	3	33448	19	2	9.72
30.11.2004 0:00	3	36259	15	1	75.1
30.11.2004 0:00	3	43699	19	2	13.08
30.11.2004 0:00	3	45810	14	1	145.89
30.11.2004 0:00	3	45910	14	1	40.75
30.11.2004 0:00	3	50850	15	1	26.81
30.11.2004 0:00	3	65840	12	1	68.19
30.11.2004 0:00	3	66647	10	1	136.36
30.11.2004 0:00	3	75406	13	1	174.63
30.11.2004 0:00	3	78981	18	1	49.93
30.11.2004 0:00	3	82545	18	1	142.76
30.11.2004 0:00	3	82616	13	1	106.09
30.11.2004 0:00	3	82616	15	1	108.63
30.11.2004 0:00	3	85551	19	1	15.95
01.12.2004 0:00	1	477	11	1	2.28
01.12.2004 0:00	1	477	17	2	4.56
01.12.2004 0:00	1	485	11	1	2.34
01.12.2004 0:00	1	2290	16	1	91.99
01.12.2004 0:00	1	11827	11	1	11.75
01.12.2004 0:00	1	28092	18	1	71.73
01.12.2004 0:00	1	32585	11	1	5.78
01.12.2004 0:00	1	33449	16	1	4.86
01.12.2004 0:00	1	43699	14	1	6.54
01.12.2004 0:00	1	82154	10	10	252.0
01.12.2004 0:00	1	82545	19	2	285.52
01.12.2004 0:00	1	83052	19	1	10.78
01.12.2004 0:00	2	13840	20	1	6.77
01.12.2004 0:00	2	21269	13	1	210.07
01.12.2004 0:00	2	32585	18	1	6.01
01.12.2004 0:00	2	33338	15	1	51.81
01.12.2004 0:00	2	79038	14	1	3.9
01.12.2004 0:00	3	10650	20	1	15.28
01.12.2004 0:00	3	11931	12	1	10.38
01.12.2004 0:00	3	15955	16	3	1032.03
01.12.2004 0:00	3	20539	17	1	175.04
01.12.2004 0:00	3	21269	14	1	200.93
01.12.2004 0:00	3	21270	9	1	107.09
01.12.2004 0:00	3	28092	15	1	66.41
01.12.2004 0:00	3	32560	13	2	13.76
01.12.2004 0:00	3	32560	18	1	6.88
01.12.2004 0:00	3	33338	10	1	53.76
01.12.2004 0:00	3	45910	17	1	40.75
01.12.2004 0:00	3	70280	10	1	165.2
01.12.2004 0:00	3	70284	20	1	56.76
01.12.2004 0:00	3	82545	13	1	142.76
01.12.2004 0:00	3	84955	14	10	56.6
02.12.2004 0:00	1	10256	15	1	12.8
02.12.2004 0:00	1	10350	9	1	49.45
02.12.2004 0:00	1	10650	11	1	15.39
02.12.2004 0:00	1	20011	16	1	121.8
02.12.2004 0:00	1	27498	18	1	66.0
02.12.2004 0:00	1	32435	18	1	9.91
02.12.2004 0:00	1	32585	17	2	11.56
02.12.2004 0:00	1	33449	13	1	4.86
02.12.2004 0:00	1	33552	17	1	6.18
02.12.2004 0:00	1	36259	10	1	75.1
02.12.2004 0:00	1	36259	19	1	75.1
02.12.2004 0:00	1	45804	17	1	129.96
02.12.2004 0:00	1	54311	20	1	69.99
02.12.2004 0:00	1	58592	19	1	88.96
02.12.2004 0:00	1	75406	17	1	174.08
02.12.2004 0:00	1	79124	11	1	25.03
02.12.2004 0:00	1	83052	16	1	10.78
02.12.2004 0:00	1	83454	18	1	16.81
02.12.2004 0:00	1	84769	20	1	32.85
02.12.2004 0:00	1	84846	10	1	56.61
02.12.2004 0:00	1	84846	15	1	56.61
02.12.2004 0:00	1	84955	17	10	56.6
02.12.2004 0:00	2	2291	20	1	299.87
02.12.2004 0:00	2	10350	17	1	51.51
02.12.2004 0:00	2	13840	15	2	13.54
02.12.2004 0:00	2	31050	16	1	44.37
02.12.2004 0:00	2	32585	20	1	6.01
02.12.2004 0:00	2	41527	17	1	228.68
02.12.2004 0:00	2	82545	10	1	146.52
02.12.2004 0:00	2	82545	17	1	146.52
02.12.2004 0:00	2	83052	13	1	10.62
02.12.2004 0:00	2	83149	19	1	83.37
02.12.2004 0:00	2	83215	18	1	260.35
02.12.2004 0:00	2	84769	13	1	33.83
02.12.2004 0:00	3	828	13	2	84.1
02.12.2004 0:00	3	1151	18	1	218.13
02.12.2004 0:00	3	2289	13	1	188.31
02.12.2004 0:00	3	2827	14	1	8.4
02.12.2004 0:00	3	11827	17	1	11.75
02.12.2004 0:00	3	21269	14	1	200.93
02.12.2004 0:00	3	21269	20	1	200.93
02.12.2004 0:00	3	31050	13	1	42.23
02.12.2004 0:00	3	32560	18	2	13.76
02.12.2004 0:00	3	33448	11	1	4.86
02.12.2004 0:00	3	33448	18	1	4.86
02.12.2004 0:00	3	43699	9	1	6.54
02.12.2004 0:00	3	45911	14	1	19.76
02.12.2004 0:00	3	52458	18	1	47.58
02.12.2004 0:00	3	54311	15	1	66.73
02.12.2004 0:00	3	54311	20	1	66.0
02.12.2004 0:00	3	58590	17	1	113.3
02.12.2004 0:00	3	70284	16	1	66.38
02.12.2004 0:00	3	83983	12	1	17.02
03.12.2004 0:00	1	11829	12	1	2.05
03.12.2004 0:00	1	14185	19	1	9.35
03.12.2004 0:00	1	27498	18	1	66.55
03.12.2004 0:00	1	33339	11	2	90.76
03.12.2004 0:00	1	43699	10	1	6.54
03.12.2004 0:00	1	52458	12	1	47.15
03.12.2004 0:00	1	52458	13	3	141.45
03.12.2004 0:00	1	62773	10	1	50.46
03.12.2004 0:00	1	70282	12	1	120.95
03.12.2004 0:00	1	81928	18	1	141.21
03.12.2004 0:00	1	82545	10	2	319.82
03.12.2004 0:00	1	82545	14	1	159.91
03.12.2004 0:00	1	82545	20	1	159.91
03.12.2004 0:00	1	83149	19	1	83.21
03.12.2004 0:00	1	83983	17	1	40.33
03.12.2004 0:00	1	85637	18	1	14.3
03.12.2004 0:00	2	32273	12	1	76.78
03.12.2004 0:00	2	32585	16	1	6.01
03.12.2004 0:00	2	66644	20	1	216.18
03.12.2004 0:00	2	79038	13	1	3.9
03.12.2004 0:00	2	79038	19	1	3.9
03.12.2004 0:00	2	82545	21	1	146.52
03.12.2004 0:00	3	828	20	1	42.05
03.12.2004 0:00	3	1137	16	1	160.5
03.12.2004 0:00	3	1145	17	1	323.71
03.12.2004 0:00	3	20013	17	1	266.06
03.12.2004 0:00	3	21269	13	1	200.93
03.12.2004 0:00	3	31050	16	1	42.23
03.12.2004 0:00	3	31054	17	1	34.1
03.12.2004 0:00	3	38453	16	1	116.78
03.12.2004 0:00	3	52458	14	1	47.58
03.12.2004 0:00	3	74841	17	1	15.2
03.12.2004 0:00	3	79036	15	4	18.92
03.12.2004 0:00	3	82545	15	1	142.76
03.12.2004 0:00	3	83149	10	1	83.21
03.12.2004 0:00	3	84955	20	10	56.6
03.12.2004 0:00	3	85466	10	1	51.85
04.12.2004 0:00	1	828	11	2	86.9
04.12.2004 0:00	1	828	12	1	43.45
04.12.2004 0:00	1	2827	16	1	8.4
04.12.2004 0:00	1	10256	10	1	12.8
04.12.2004 0:00	1	11308	11	2	234.86
04.12.2004 0:00	1	11829	20	5	10.25
04.12.2004 0:00	1	21270	19	1	106.56
04.12.2004 0:00	1	24910	13	2	56.66
04.12.2004 0:00	1	32427	13	1	65.31
04.12.2004 0:00	1	32438	18	1	88.11
04.12.2004 0:00	1	32585	12	3	17.34
04.12.2004 0:00	1	32585	13	2	11.56
04.12.2004 0:00	1	32585	16	1	5.78
04.12.2004 0:00	1	33552	14	1	6.18
04.12.2004 0:00	1	45810	11	1	141.35
04.12.2004 0:00	1	58040	12	1	9.93
04.12.2004 0:00	1	66644	11	1	204.55
04.12.2004 0:00	1	70282	17	1	120.95
04.12.2004 0:00	1	70282	20	1	120.95
04.12.2004 0:00	1	82154	14	1	25.06
04.12.2004 0:00	1	82545	10	1	159.91
04.12.2004 0:00	1	83052	17	1	10.78
04.12.2004 0:00	2	24061	12	1	142.91
04.12.2004 0:00	2	36259	17	1	78.1
04.12.2004 0:00	2	43699	12	2	13.6
04.12.2004 0:00	2	62773	17	1	49.19
04.12.2004 0:00	2	71804	12	1	21.59
04.12.2004 0:00	2	83052	12	1	10.62
04.12.2004 0:00	2	84812	14	1	14.42
04.12.2004 0:00	3	828	13	1	42.05
04.12.2004 0:00	3	1145	9	1	323.71
04.12.2004 0:00	3	10650	11	1	15.28
04.12.2004 0:00	3	14185	15	1	9.35
04.12.2004 0:00	3	14185	19	1	9.35
04.12.2004 0:00	3	31050	13	1	42.23
04.12.2004 0:00	3	33338	9	1	52.25
04.12.2004 0:00	3	33338	18	1	52.25
04.12.2004 0:00	3	36259	10	1	75.1
04.12.2004 0:00	3	36259	11	1	75.1
04.12.2004 0:00	3	41527	18	1	230.6
04.12.2004 0:00	3	52458	10	1	47.58
04.12.2004 0:00	3	64915	15	1	51.13
04.12.2004 0:00	3	74841	14	1	18.53
04.12.2004 0:00	3	83454	11	1	17.32
04.12.2004 0:00	3	85033	12	1	22.93
05.12.2004 0:00	1	828	13	1	43.45
05.12.2004 0:00	1	21269	12	1	186.04
05.12.2004 0:00	1	24910	11	1	28.03
05.12.2004 0:00	1	31048	13	1	36.41
05.12.2004 0:00	1	31048	16	1	36.41
05.12.2004 0:00	1	32435	15	2	19.82
05.12.2004 0:00	1	32585	11	1	5.78
05.12.2004 0:00	1	32585	12	3	17.34
05.12.2004 0:00	1	33338	16	2	107.8
05.12.2004 0:00	1	36259	15	1	75.1
05.12.2004 0:00	1	36259	16	1	75.1
05.12.2004 0:00	1	41527	11	1	224.99
05.12.2004 0:00	1	43699	17	1	6.54
05.12.2004 0:00	1	45910	10	1	40.4
05.12.2004 0:00	1	50850	16	1	21.14
05.12.2004 0:00	1	58040	13	1	9.93
05.12.2004 0:00	1	62773	18	1	50.46
05.12.2004 0:00	1	70280	20	1	176.21
05.12.2004 0:00	1	70282	12	1	120.95
05.12.2004 0:00	1	70282	14	1	120.95
05.12.2004 0:00	1	82545	10	1	159.91
05.12.2004 0:00	1	82545	12	1	159.91
05.12.2004 0:00	1	83052	13	1	10.78
05.12.2004 0:00	2	2290	17	1	95.67
05.12.2004 0:00	2	10650	16	1	16.0
05.12.2004 0:00	2	12007	16	1	65.64
05.12.2004 0:00	2	21269	13	1	197.48
05.12.2004 0:00	2	27494	12	1	85.51
05.12.2004 0:00	2	27494	20	1	85.51
05.12.2004 0:00	2	32435	14	1	10.31
05.12.2004 0:00	2	33338	12	1	51.81
05.12.2004 0:00	2	33436	11	1	5.06
05.12.2004 0:00	2	33436	18	1	5.06
05.12.2004 0:00	2	33513	13	2	13.94
05.12.2004 0:00	2	58592	12	1	85.45
05.12.2004 0:00	2	75406	17	1	173.28
05.12.2004 0:00	2	79124	15	1	24.45
05.12.2004 0:00	2	82545	17	2	293.04
05.12.2004 0:00	2	84713	12	1	79.08
05.12.2004 0:00	3	828	18	2	84.1
05.12.2004 0:00	3	11931	17	1	10.38
05.12.2004 0:00	3	12007	18	2	132.82
05.12.2004 0:00	3	20529	17	1	140.94
05.12.2004 0:00	3	21270	15	1	106.56
05.12.2004 0:00	3	24909	13	2	54.8
05.12.2004 0:00	3	31050	13	1	42.23
05.12.2004 0:00	3	32560	18	1	6.88
05.12.2004 0:00	3	38453	11	1	116.78
05.12.2004 0:00	3	52458	19	1	47.58
05.12.2004 0:00	3	58592	13	1	82.91
05.12.2004 0:00	3	83149	17	1	83.21
06.12.2004 0:00	1	11945	11	1	9.64
06.12.2004 0:00	1	12742	11	1	29.54
06.12.2004 0:00	1	21269	12	1	186.04
06.12.2004 0:00	1	27490	16	1	121.28
06.12.2004 0:00	1	27498	16	1	66.55
06.12.2004 0:00	1	32585	13	1	5.78
06.12.2004 0:00	1	32585	15	1	5.78
06.12.2004 0:00	1	33339	18	1	45.38
06.12.2004 0:00	1	38247	17	1	204.75
06.12.2004 0:00	1	45910	17	1	40.75
06.12.2004 0:00	1	71804	18	1	23.8
06.12.2004 0:00	1	83052	18	1	10.78
06.12.2004 0:00	1	83149	19	1	84.78
06.12.2004 0:00	1	83215	12	1	296.73
06.12.2004 0:00	1	84955	13	3	16.98
06.12.2004 0:00	2	14185	11	1	9.15
06.12.2004 0:00	2	21269	17	1	197.48
06.12.2004 0:00	2	27494	17	1	85.51
06.12.2004 0:00	2	31050	17	1	44.37
06.12.2004 0:00	2	32427	21	1	63.21
06.12.2004 0:00	2	32540	20	1	6.01
06.12.2004 0:00	2	33068	16	1	65.66
06.12.2004 0:00	2	36259	17	1	78.1
06.12.2004 0:00	2	36259	18	1	78.1
06.12.2004 0:00	2	45804	18	1	132.96
06.12.2004 0:00	2	83215	21	1	260.35
06.12.2004 0:00	2	83383	18	1	79.0
06.12.2004 0:00	2	84713	17	1	78.79
06.12.2004 0:00	3	11931	15	1	10.38
06.12.2004 0:00	3	21269	15	1	187.96
06.12.2004 0:00	3	31050	17	1	42.23
06.12.2004 0:00	3	31054	20	1	34.1
06.12.2004 0:00	3	32427	18	1	65.31
06.12.2004 0:00	3	32435	11	1	9.91
06.12.2004 0:00	3	33037	13	1	114.35
06.12.2004 0:00	3	33050	19	1	185.49
06.12.2004 0:00	3	33546	11	1	6.18
06.12.2004 0:00	3	33546	19	1	6.18
06.12.2004 0:00	3	36259	16	1	75.1
06.12.2004 0:00	3	36259	19	1	75.1
06.12.2004 0:00	3	72057	17	1	10.45
06.12.2004 0:00	3	82545	15	1	142.76
06.12.2004 0:00	3	84955	17	10	56.6
07.12.2004 0:00	1	11945	15	2	19.28
07.12.2004 0:00	1	21270	14	1	105.33
07.12.2004 0:00	1	27490	18	1	121.28
07.12.2004 0:00	1	28558	12	1	24.61
07.12.2004 0:00	1	32585	16	1	5.78
07.12.2004 0:00	1	33338	13	1	53.9
07.12.2004 0:00	1	43699	15	1	6.54
07.12.2004 0:00	1	65841	15	1	128.7
07.12.2004 0:00	1	82545	17	1	159.91
07.12.2004 0:00	1	84769	18	1	32.85
07.12.2004 0:00	2	27494	20	1	85.51
07.12.2004 0:00	2	32585	12	2	12.02
07.12.2004 0:00	2	36259	16	1	78.1
07.12.2004 0:00	2	45910	12	1	39.12
07.12.2004 0:00	2	45911	12	1	20.62
07.12.2004 0:00	2	65840	11	1	67.78
07.12.2004 0:00	2	65840	18	1	69.21
07.12.2004 0:00	2	66647	20	1	136.99
07.12.2004 0:00	3	828	14	1	42.05
07.12.2004 0:00	3	31054	19	1	34.1
07.12.2004 0:00	3	32427	19	1	64.76
07.12.2004 0:00	3	32560	15	1	6.88
07.12.2004 0:00	3	33546	18	1	6.18
07.12.2004 0:00	3	52458	11	1	47.58
07.12.2004 0:00	3	69350	12	1	236.04
07.12.2004 0:00	3	79036	16	1	4.73
07.12.2004 0:00	3	83454	13	1	16.81
07.12.2004 0:00	3	85551	13	1	15.13
07.12.2004 0:00	3	85637	18	1	24.45
08.12.2004 0:00	1	828	12	2	86.9
08.12.2004 0:00	1	11945	13	2	19.28
08.12.2004 0:00	1	21269	17	1	186.04
08.12.2004 0:00	1	28558	14	1	24.58
08.12.2004 0:00	1	33338	9	1	53.9
08.12.2004 0:00	1	33449	18	1	4.86
08.12.2004 0:00	1	70282	16	1	120.95
08.12.2004 0:00	2	844	13	1	31.98
08.12.2004 0:00	2	11846	13	1	2.0
08.12.2004 0:00	2	12007	15	1	65.64
08.12.2004 0:00	2	21269	12	1	183.61
08.12.2004 0:00	2	27494	18	1	85.51
08.12.2004 0:00	2	31050	10	1	44.37
08.12.2004 0:00	2	33546	13	1	6.42
08.12.2004 0:00	2	75406	11	1	173.28
08.12.2004 0:00	2	79038	20	1	3.9
08.12.2004 0:00	2	84769	19	1	33.48
08.12.2004 0:00	3	828	10	1	42.05
08.12.2004 0:00	3	1145	17	1	323.71
08.12.2004 0:00	3	2290	11	1	91.44
08.12.2004 0:00	3	2823	15	1	8.74
08.12.2004 0:00	3	2827	16	1	8.4
08.12.2004 0:00	3	7537	12	1	33.25
08.12.2004 0:00	3	14185	10	1	9.35
08.12.2004 0:00	3	21269	11	1	187.96
08.12.2004 0:00	3	21269	18	1	187.96
08.12.2004 0:00	3	27490	19	1	121.41
08.12.2004 0:00	3	31054	10	1	34.1
08.12.2004 0:00	3	36259	11	1	75.1
08.12.2004 0:00	3	43699	13	1	6.54
08.12.2004 0:00	3	45910	9	1	40.75
08.12.2004 0:00	3	52458	15	1	47.58
08.12.2004 0:00	3	79036	11	1	4.73
08.12.2004 0:00	3	82545	18	1	142.76
08.12.2004 0:00	3	85444	20	1	11.6
08.12.2004 0:00	3	85637	11	1	24.45
09.12.2004 0:00	1	11829	9	2	4.1
09.12.2004 0:00	1	31050	13	1	42.66
09.12.2004 0:00	1	82545	19	1	159.91
09.12.2004 0:00	2	10350	16	1	51.51
09.12.2004 0:00	2	10650	20	1	16.87
09.12.2004 0:00	2	11846	13	5	10.0
09.12.2004 0:00	2	13840	20	1	6.77
09.12.2004 0:00	2	14185	15	1	9.15
09.12.2004 0:00	2	20475	17	1	219.62
09.12.2004 0:00	2	21269	20	1	186.33
09.12.2004 0:00	2	27490	20	1	119.26
09.12.2004 0:00	2	27649	14	1	257.69
09.12.2004 0:00	2	45911	21	1	20.62
09.12.2004 0:00	2	82545	15	1	146.52
09.12.2004 0:00	2	83052	14	1	10.62
09.12.2004 0:00	2	84812	14	1	14.42
09.12.2004 0:00	2	84955	15	10	56.2
09.12.2004 0:00	3	477	15	3	6.99
09.12.2004 0:00	3	477	18	2	4.66
09.12.2004 0:00	3	844	18	1	29.54
09.12.2004 0:00	3	11846	14	2	4.18
09.12.2004 0:00	3	11931	10	1	10.38
09.12.2004 0:00	3	21269	12	1	187.96
09.12.2004 0:00	3	21269	16	1	187.96
09.12.2004 0:00	3	24061	14	1	147.68
09.12.2004 0:00	3	32560	10	1	6.88
09.12.2004 0:00	3	32560	19	1	6.88
09.12.2004 0:00	3	33037	14	1	112.06
09.12.2004 0:00	3	36259	10	1	75.1
09.12.2004 0:00	3	36259	12	1	75.1
09.12.2004 0:00	3	50850	14	1	26.81
09.12.2004 0:00	3	71804	17	1	21.59
09.12.2004 0:00	3	79036	19	1	4.73
09.12.2004 0:00	3	82545	14	1	142.76
09.12.2004 0:00	3	82545	17	1	142.76
09.12.2004 0:00	3	84955	16	20	113.2
10.12.2004 0:00	1	10350	15	1	50.5
10.12.2004 0:00	1	21269	17	1	186.04
10.12.2004 0:00	1	31048	12	1	36.41
10.12.2004 0:00	1	31048	16	1	36.41
10.12.2004 0:00	1	32427	17	1	65.31
10.12.2004 0:00	1	32435	12	5	49.55
10.12.2004 0:00	1	32435	15	1	9.91
10.12.2004 0:00	1	33513	16	1	6.7
10.12.2004 0:00	1	45910	13	1	40.75
10.12.2004 0:00	1	79107	12	1	22.28
10.12.2004 0:00	1	82545	17	1	159.91
10.12.2004 0:00	1	83454	16	1	16.81
10.12.2004 0:00	1	85637	14	1	14.3
10.12.2004 0:00	2	10350	19	1	51.51
10.12.2004 0:00	2	69349	18	1	170.74
10.12.2004 0:00	2	79038	16	5	19.5
10.12.2004 0:00	3	828	15	2	84.1
10.12.2004 0:00	3	828	21	1	42.05
10.12.2004 0:00	3	1151	20	1	220.5
10.12.2004 0:00	3	2289	16	1	188.53
10.12.2004 0:00	3	20539	20	1	139.11
10.12.2004 0:00	3	21269	21	1	196.35
10.12.2004 0:00	3	24910	20	2	56.68
10.12.2004 0:00	3	27490	15	1	119.76
10.12.2004 0:00	3	27495	20	1	64.61
10.12.2004 0:00	3	27495	21	1	64.61
10.12.2004 0:00	3	33449	21	1	4.86
10.12.2004 0:00	3	52458	14	1	47.58
11.12.2004 0:00	1	2289	13	1	188.31
11.12.2004 0:00	1	10650	17	1	15.39
11.12.2004 0:00	1	11308	12	1	116.46
11.12.2004 0:00	1	27498	19	1	65.73
11.12.2004 0:00	1	32585	20	1	5.78
11.12.2004 0:00	1	33449	17	1	4.86
11.12.2004 0:00	1	36259	12	1	75.1
11.12.2004 0:00	1	36259	13	1	75.1
11.12.2004 0:00	1	58592	15	1	88.96
11.12.2004 0:00	1	65840	10	1	69.58
11.12.2004 0:00	1	65840	12	1	69.58
11.12.2004 0:00	1	82545	14	1	159.91
11.12.2004 0:00	1	82545	16	1	159.91
11.12.2004 0:00	1	83052	18	1	10.6
11.12.2004 0:00	1	83149	18	1	83.21
11.12.2004 0:00	1	84846	10	1	56.61
11.12.2004 0:00	1	85466	11	1	13.05
11.12.2004 0:00	2	27494	19	1	85.51
11.12.2004 0:00	2	31054	20	1	35.46
11.12.2004 0:00	2	33038	19	1	376.4
11.12.2004 0:00	2	36259	18	1	78.1
11.12.2004 0:00	2	43699	16	1	6.8
11.12.2004 0:00	2	82545	11	1	146.52
11.12.2004 0:00	2	82545	21	1	146.52
11.12.2004 0:00	3	11827	16	2	23.5
11.12.2004 0:00	3	11827	17	1	11.75
11.12.2004 0:00	3	11846	12	3	6.27
11.12.2004 0:00	3	11931	10	1	10.38
11.12.2004 0:00	3	11931	12	1	10.38
11.12.2004 0:00	3	21269	11	1	201.03
11.12.2004 0:00	3	24909	11	1	27.4
11.12.2004 0:00	3	27497	14	1	84.95
11.12.2004 0:00	3	28560	17	1	31.08
11.12.2004 0:00	3	31054	13	1	34.1
11.12.2004 0:00	3	32270	17	1	45.33
11.12.2004 0:00	3	33037	17	1	112.06
11.12.2004 0:00	3	36259	16	1	75.1
11.12.2004 0:00	3	36259	17	1	75.1
11.12.2004 0:00	3	43699	12	1	6.54
11.12.2004 0:00	3	45819	11	1	140.24
11.12.2004 0:00	3	52458	13	1	46.11
11.12.2004 0:00	3	52458	14	1	46.11
11.12.2004 0:00	3	57923	17	1	168.88
11.12.2004 0:00	3	65840	14	1	68.19
11.12.2004 0:00	3	82545	19	2	285.52
11.12.2004 0:00	3	83149	13	1	83.21
11.12.2004 0:00	3	83215	12	1	292.33
11.12.2004 0:00	3	83454	17	1	16.65
11.12.2004 0:00	3	84769	15	1	32.19
11.12.2004 0:00	3	84769	17	1	32.19
11.12.2004 0:00	3	84955	13	10	56.6
11.12.2004 0:00	3	84955	20	3	16.98
11.12.2004 0:00	3	85551	12	1	15.13
12.12.2004 0:00	1	10350	15	1	49.45
12.12.2004 0:00	1	20475	13	1	207.74
12.12.2004 0:00	1	24909	15	1	26.89
12.12.2004 0:00	1	24910	15	2	56.46
12.12.2004 0:00	1	31050	18	1	42.66
12.12.2004 0:00	1	33338	14	2	105.6
12.12.2004 0:00	1	33546	10	2	12.36
12.12.2004 0:00	1	36259	14	1	75.1
12.12.2004 0:00	1	36259	15	1	75.1
12.12.2004 0:00	1	52458	9	1	47.15
12.12.2004 0:00	1	52458	13	1	47.15
12.12.2004 0:00	1	70282	16	1	120.95
12.12.2004 0:00	1	70284	11	1	76.7
12.12.2004 0:00	1	71804	13	1	22.0
12.12.2004 0:00	1	83052	12	1	10.6
12.12.2004 0:00	1	84713	20	1	80.16
12.12.2004 0:00	1	84955	9	10	56.6
12.12.2004 0:00	1	85637	13	1	14.44
12.12.2004 0:00	2	21269	14	1	186.33
12.12.2004 0:00	2	32560	14	1	6.28
12.12.2004 0:00	2	33338	12	2	102.96
12.12.2004 0:00	2	36259	20	1	78.1
12.12.2004 0:00	2	38453	20	1	119.02
12.12.2004 0:00	2	43699	14	1	6.8
12.12.2004 0:00	2	83149	14	1	87.63
12.12.2004 0:00	2	84769	15	1	33.48
12.12.2004 0:00	2	85466	16	1	14.57
12.12.2004 0:00	3	1138	13	1	102.46
12.12.2004 0:00	3	2289	15	1	188.53
